CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Repeat_number,Authors,Google.Folder,Data,Task.Category
Kidney_DE_2,1,C,Kidney_DE_2,claude-opus-5,C,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,o1-2024-12-17,B,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-3.6-flash,B,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gpt-5.6-sol,B,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,claude-opus-5,B,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,o1-2024-12-17,D,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-3.6-flash,D,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gpt-5.6-sol,D,Yes,2,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,claude-opus-5,D,Yes,2,MS,DE,Kidney,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,o1-2024-12-17,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-3.6-flash,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,claude-opus-5,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,o1-2024-12-17,E,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-3.6-flash,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,claude-opus-5,E,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,claude-opus-5,E,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,o1-2024-12-17,B,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,claude-opus-5,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-3.6-flash,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gpt-5.6-sol,B,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,claude-opus-5,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,o1-2024-12-17,E,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,o1-2024-12-17,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gpt-5.6-sol,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,claude-opus-5,D,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,o1-2024-12-17,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-3.6-flash,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gpt-5.6-sol,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,claude-opus-5,C,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,o1-2024-12-17,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-3.6-flash,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,claude-opus-5,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,o1-2024-12-17,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-3.6-flash,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,claude-opus-5,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,o1-2024-12-17,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-3.6-flash,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,claude-opus-5,E,No,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,o1-2024-12-17,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-3.6-flash,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,claude-opus-5,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,o1-2024-12-17,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-3.6-flash,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gpt-5.6-sol,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,claude-opus-5,C,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,o1-2024-12-17,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,claude-opus-5,B,Yes,2,DK,Pathway,Covid,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,o1-2024-12-17,D,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gpt-5.6-sol,D,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,claude-opus-5,D,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,o1-2024-12-17,A,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-3.6-flash,D,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gpt-5.6-sol,A,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,claude-opus-5,A,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,o1-2024-12-17,B,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-3.6-flash,B,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gpt-5.6-sol,B,Yes,2,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,claude-opus-5,B,Yes,2,DK,Pathway,Kidney,Biological Inference
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,o1-2024-12-17,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-3.6-flash,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gpt-5.6-sol,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,claude-opus-5,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,o1-2024-12-17,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-3.6-flash,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gpt-5.6-sol,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,claude-opus-5,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,o1-2024-12-17,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-3.6-flash,B,No,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,claude-opus-5,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,o1-2024-12-17,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-3.6-flash,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gpt-5.6-sol,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,claude-opus-5,B,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,o1-2024-12-17,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-3.6-flash,D,No,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,o1-2024-12-17,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-3.6-flash,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gpt-5.6-sol,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,claude-opus-5,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,o1-2024-12-17,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-3.6-flash,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gpt-5.6-sol,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,claude-opus-5,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,o1-2024-12-17,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-3.6-flash,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,claude-opus-5,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,o1-2024-12-17,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-3.6-flash,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gpt-5.6-sol,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,claude-opus-5,A,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-3.6-flash,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,claude-opus-5,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,claude-opus-5,D,No,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,o1-2024-12-17,E,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3D,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3A,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3B,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3C,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,o1-2024-12-17,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gemini-3.6-flash,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,gpt-5.6-sol,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,2,D,benchmark_SpatialSim_3D,claude-opus-5,D,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,o1-2024-12-17,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gemini-3.6-flash,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3A,claude-opus-5,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,o1-2024-12-17,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gemini-3.6-flash,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3B,claude-opus-5,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,o1-2024-12-17,E,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gemini-3.6-flash,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3C,claude-opus-5,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,o1-2024-12-17,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,gemini-3.6-flash,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,gpt-5.6-sol,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,3,C,benchmark_SpatialSim_3D,claude-opus-5,C,Yes,2,CL,SpatialSim,benchmark,Descriptive - information retrival
