CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Repeat_number,Authors,Google Folder,Data,Task Category
Covid_Pathway_1,1,D,Covid_Pathway_1C,gemini-2.0-flash,D,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1C,gemini-2.0-flash,D,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-2.0-flash,B,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-2.0-flash,B,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-2.0-flash,B,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-2.0-flash,B,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-2.0-flash,B,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-2.0-flash,D,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-2.0-flash,D,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-2.0-flash,B,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-2.0-flash,B,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-2.0-flash,B,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-2.0-flash,D,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-2.0-flash,D,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-2.0-flash,D,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-2.0-flash,D,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-2.0-flash,D,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-2.0-flash,A,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-2.0-flash,A,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-2.0-flash,A,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-2.0-flash,A,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-2.0-flash,A,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-2.0-flash,A,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-2.0-flash,A,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-2.0-flash,A,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-2.0-flash,A,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-2.0-flash,A,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-2.0-flash,A,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-2.0-flash,A,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-2.0-flash,A,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-2.0-flash,A,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-2.0-flash,A,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-2.0-flash,B,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-2.0-flash,B,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-2.0-flash,B,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-2.0-flash,B,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-2.0-flash,B,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-2.0-flash,B,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-2.0-flash,B,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-2.0-flash,B,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-2.0-flash,B,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-2.0-flash,B,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-2.0-flash,B,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-2.0-flash,B,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-2.0-flash,B,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-2.0-flash,B,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-2.0-flash,B,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-2.0-flash,A,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-2.0-flash,A,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-2.0-flash,A,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-2.0-flash,A,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-2.0-flash,A,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-2.0-flash,A,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-2.0-flash,A,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-2.0-flash,A,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-2.0-flash,A,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-2.0-flash,A,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-2.0-flash,D,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-2.0-flash,D,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-2.0-flash,D,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-2.0-flash,D,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-2.0-flash,D,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-2.0-flash,C,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-2.0-flash,C,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-2.0-flash,C,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-2.0-flash,C,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-2.0-flash,C,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-2.0-flash,C,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-2.0-flash,C,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-2.0-flash,C,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-2.0-flash,C,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-2.0-flash,C,5,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-2.0-flash,C,1,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-2.0-flash,C,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-2.0-flash,C,3,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-2.0-flash,C,4,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-2.0-flash,C,5,MS,Pathway,COVID,Biological Inference
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-2.0-flash,D,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-2.0-flash,D,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-2.0-flash,D,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-2.0-flash,D,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-2.0-flash,D,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-2.0-flash,B,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4A,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Ghist_ClassifyR_4B,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-2.0-flash,A,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-2.0-flash,A,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-2.0-flash,A,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-2.0-flash,A,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,1,B,Metabric_ClassifyR_4C,gemini-2.0-flash,A,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4A,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Ghist_ClassifyR_4B,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-2.0-flash,C,1,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-2.0-flash,C,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-2.0-flash,C,3,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-2.0-flash,C,4,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_4,2,C,Metabric_ClassifyR_4C,gemini-2.0-flash,C,5,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
